Frame,RX,RY,RZ,TX,TY,TZ
1789,0.206706,0.043096,0.019181,-3.530714,154.415894,288.59668
1790,0.202465,0.040774,0.018127,-3.572399,154.111557,289.48642
1791,0.198053,0.041522,0.018011,-3.539437,153.774994,290.272797
1792,0.193709,0.040568,0.018065,-3.562495,153.401535,291.089172
1793,0.188703,0.040472,0.018417,-3.50441,153.132706,291.813141
1794,0.184543,0.040065,0.017493,-3.52585,152.788452,292.504242
1795,0.179222,0.039846,0.017387,-3.472318,152.429916,293.233978
1796,0.174559,0.037566,0.017405,-3.41081,152.122055,293.865234
1797,0.169517,0.037134,0.017275,-3.337017,151.742844,294.633911
1798,0.168258,0.037121,0.016387,-3.225641,151.197861,295.152161
1799,0.167615,0.035918,0.012362,-3.027492,150.575668,296.125977
1800,0.164039,0.03524,0.012653,-2.854235,150.305511,296.724579
1801,0.159182,0.035565,0.011892,-2.646827,150.021164,297.329987
1802,0.15177,0.036885,0.011647,-2.352944,149.876419,298.048431
1803,0.143973,0.036064,0.011957,-2.397254,149.317291,298.087982
1804,0.137172,0.034767,0.013849,-2.387974,148.970596,298.386566
1805,0.133063,0.028552,0.014765,-2.386254,148.714752,298.601898
1806,0.127759,0.02754,0.015218,-2.245644,148.419769,298.919983
1807,0.122656,0.026174,0.01619,-2.098793,148.174026,299.203247
1808,0.118613,0.025139,0.017384,-2.080357,147.766312,299.632843
1809,0.112601,0.02338,0.016723,-1.987839,147.610825,299.739075
1810,0.107119,0.022799,0.017115,-1.893792,147.370148,299.887634
1811,0.101886,0.021633,0.017453,-1.768615,147.088516,299.969543
1812,0.096394,0.020812,0.018174,-1.679683,146.946564,299.989319
1813,0.091061,0.019771,0.018622,-1.597524,146.761566,300.043243
1814,0.086107,0.018076,0.019217,-1.456139,146.59729,300.074127
1815,0.081207,0.018478,0.019822,-1.369604,146.427078,300.110779
1816,0.077227,0.017263,0.020204,-1.25639,146.387787,300.071381
1817,0.073349,0.017313,0.02068,-1.130924,146.299179,300.034912
1818,0.069675,0.016616,0.021293,-1.035167,146.18515,300.029449
1819,0.066172,0.015526,0.02153,-0.892797,146.123993,299.954102
1820,0.059693,0.015885,0.022776,-0.867622,145.852203,299.587341
1821,0.05602,0.015967,0.023333,-0.727525,145.721542,299.415344
1822,0.052428,0.015327,0.023643,-0.623395,145.62735,299.197937
1823,0.049124,0.014273,0.0246,-0.429457,145.526474,298.960907
1824,0.046193,0.014828,0.024901,-0.343742,145.429504,298.762268
1825,0.042997,0.014946,0.025536,-0.263579,145.317017,298.554962
1826,0.040338,0.01483,0.02601,-0.126128,145.186325,298.325073
1827,0.037568,0.013338,0.026647,-0.065,145.114761,298.113373
1828,0.035205,0.012888,0.027191,0.044736,145.033112,297.916443
1829,0.033114,0.01252,0.027848,0.126092,144.9814,297.615601
1830,0.030554,0.013149,0.028399,0.200364,144.901596,297.34314
1831,0.028944,0.012986,0.029245,0.328454,144.85379,297.065582
1832,0.02678,0.014495,0.029462,0.281042,144.855087,296.799713
1833,0.024975,0.014365,0.030673,0.42394,144.806778,296.497894
1834,0.023354,0.015425,0.031062,0.420189,144.735931,296.218994
1835,0.021963,0.015001,0.031955,0.5068,144.771347,295.943787
1836,0.020099,0.015067,0.03278,0.616083,144.744293,295.624329
1837,0.018533,0.015689,0.0333,0.661195,144.700363,295.349091
1838,0.01753,0.015945,0.033988,0.716772,144.771255,295.061157
1839,0.016165,0.017535,0.034064,0.688412,144.779297,294.787628
1840,0.015012,0.020758,0.033243,0.668894,144.847961,294.424683
1841,0.013769,0.022597,0.033324,0.64374,144.914764,294.142609
1842,0.012812,0.021965,0.034346,0.742634,144.961578,293.888397
1843,0.011966,0.022238,0.034826,0.866612,144.972321,293.646149
1844,0.011473,0.022773,0.035227,0.88563,145.084396,293.337524
1845,0.010511,0.02381,0.035648,0.972288,145.058823,293.099915
1846,0.010181,0.024111,0.036026,0.999015,145.121796,292.792419
1847,0.009784,0.024601,0.036808,1.130975,145.189056,292.492096
1848,0.009434,0.025751,0.036617,1.136755,145.221451,292.188782
1849,0.008963,0.02571,0.037348,1.228312,145.288727,291.854126
1850,0.008532,0.027019,0.037065,1.258883,145.30542,291.506531
1851,0.008345,0.027793,0.03707,1.342367,145.290665,291.252563
1852,0.008138,0.027673,0.03754,1.507116,145.359848,290.861755
1853,0.00793,0.028659,0.037988,1.613195,145.355087,290.556732
1854,0.007958,0.029477,0.037535,1.755345,145.370102,290.255432
1855,0.008001,0.031065,0.037634,1.815059,145.378998,289.942749
1856,0.008122,0.03167,0.037162,1.852644,145.397308,289.638153
1857,0.008312,0.033139,0.037236,2.000367,145.405548,289.341309
1858,0.008314,0.032861,0.037006,2.142673,145.347153,289.034058
1859,0.008569,0.034145,0.036549,2.294116,145.374771,288.691437
1860,0.008356,0.034673,0.036576,2.402354,145.390976,288.365936
1861,0.008338,0.035235,0.03593,2.583857,145.354156,287.934479
1862,0.008291,0.035544,0.035512,2.706499,145.262283,287.677032
1863,0.008522,0.035923,0.035441,2.780288,145.303314,287.25
1864,0.008836,0.037089,0.034345,2.870373,145.207428,286.942413
1865,0.008806,0.037053,0.034113,3.087921,145.12851,286.694336
1866,0.009285,0.038557,0.032923,3.087901,145.12059,286.353424
1867,0.009606,0.037975,0.032961,3.215576,145.035736,286.117004
1868,0.010144,0.039142,0.032339,3.362668,144.948685,285.839691
1869,0.010365,0.040283,0.031635,3.469682,144.857224,285.545929
1870,0.011053,0.040608,0.03132,3.600817,144.834915,285.27301
1871,0.011513,0.041207,0.030719,3.717973,144.707626,285.01712
1872,0.011374,0.040992,0.030569,3.853911,144.629486,284.76825
1873,0.011966,0.041964,0.029455,4.019877,144.553345,284.509552
1874,0.012142,0.042312,0.02921,4.108835,144.396332,284.273041
1875,0.012478,0.041454,0.028951,4.284853,144.329971,283.98822
1876,0.012686,0.042384,0.028118,4.428188,144.185547,283.746277
1877,0.01298,0.043062,0.027401,4.5754,144.056503,283.487091
1878,0.013109,0.044324,0.026778,4.660579,143.904709,283.258667
1879,0.013284,0.044736,0.026355,4.825086,143.790009,283.0289
1880,0.013707,0.045259,0.026066,4.965999,143.667526,282.822235
1881,0.014235,0.045057,0.025335,5.030547,143.466309,282.657623
1882,0.01466,0.045734,0.025286,5.205501,143.333405,282.496613
1883,0.014641,0.046385,0.02459,5.33462,143.146622,282.336609
1884,0.014802,0.045497,0.023882,5.498321,142.931244,282.20108
1885,0.015098,0.046254,0.023216,5.616946,142.802368,282.027802
1886,0.01548,0.046578,0.023014,5.734234,142.640656,281.854675
1887,0.016004,0.046747,0.022435,5.914214,142.471634,281.699097
1888,0.01609,0.046658,0.022514,6.059852,142.340164,281.562042
1889,0.016295,0.046877,0.021999,6.190041,142.11087,281.470337
1890,0.016848,0.048339,0.021329,6.306714,141.954941,281.293884
1891,0.016655,0.043126,0.022282,6.743567,141.752747,281.252106
1892,0.017065,0.04409,0.021867,6.805523,141.57811,281.127625
1893,0.017636,0.047932,0.020022,6.816863,141.442459,280.963287
1894,0.017961,0.048583,0.019559,6.923347,141.284515,280.864075
1895,0.017942,0.049279,0.019207,7.042226,141.120468,280.714813
1896,0.018063,0.0434,0.020639,7.536897,140.86322,280.662598
1897,0.018551,0.049363,0.018222,7.361614,140.772156,280.491577
1898,0.018246,0.042959,0.019967,7.877784,140.500229,280.465271
1899,0.018502,0.043372,0.019564,8.074898,140.29805,280.342621
1900,0.018782,0.04487,0.019068,8.182538,140.19371,280.228424
1901,0.019075,0.043848,0.019141,8.414353,139.969818,280.106171
1902,0.019301,0.044626,0.018657,8.570943,139.718689,280.004181
1903,0.019621,0.045106,0.018155,8.738788,139.595901,279.816711
1904,0.019699,0.044287,0.017843,8.938174,139.410675,279.731323
1905,0.019994,0.044235,0.017319,9.131408,139.18811,279.680878
1906,0.019916,0.044095,0.016854,9.296358,138.984589,279.590302
1907,0.019883,0.043313,0.016749,9.553855,138.807587,279.509003
1908,0.020055,0.043594,0.016241,9.715902,138.608063,279.432037
1909,0.020006,0.044355,0.015822,9.899306,138.505219,279.293091
1910,0.019482,0.04331,0.015113,10.123823,138.284012,279.197632
1911,0.019343,0.043468,0.014697,10.359154,138.091812,279.155334
1912,0.018755,0.043355,0.014357,10.570472,137.939514,279.063721
1913,0.018505,0.043757,0.01331,10.750863,137.755707,278.960114
1914,0.017876,0.042429,0.013349,11.032361,137.577301,278.876038
1915,0.017304,0.042789,0.012366,11.213075,137.394363,278.825806
1916,0.016598,0.042139,0.011903,11.386904,137.263336,278.710999
1917,0.016283,0.041939,0.011182,11.579893,137.129929,278.598114
1918,0.01573,0.041663,0.010165,11.753342,136.96814,278.506592
1919,0.014864,0.040909,0.009564,11.937712,136.815567,278.384644
1920,0.014193,0.040743,0.008772,12.140766,136.608948,278.269318
1921,0.013244,0.040183,0.008333,12.33771,136.420425,278.186493
1922,0.012253,0.039796,0.007433,12.566299,136.245972,278.1185
1923,0.011431,0.039493,0.006692,12.8215,136.050659,278.000183
1924,0.010668,0.039242,0.00633,12.992894,135.949524,277.870361
1925,0.009684,0.038849,0.005879,13.250387,135.807129,277.730347
1926,0.008965,0.038581,0.005094,13.449209,135.715881,277.633575
1927,0.007927,0.037106,0.004807,13.712764,135.58725,277.547852
1928,0.00676,0.038147,0.004011,13.938909,135.377335,277.416412
1929,0.006437,0.038732,0.003377,14.102001,135.316162,277.290344
1930,0.005274,0.037323,0.00288,14.308131,135.141937,277.172302
1931,0.004375,0.037376,0.002478,14.548814,134.996399,277.058594
1932,0.003344,0.036629,0.001847,14.700794,134.819763,276.940826
1933,0.002496,0.036401,0.001717,14.834187,134.716339,276.811676
1934,0.001688,0.0363,0.000947,15.054606,134.526413,276.69516
1935,0.000408,0.036289,0.000613,15.234936,134.4608,276.581329
1936,-0.000245,0.035193,0.000442,15.460073,134.368866,276.411682
1937,-0.001386,0.034739,-0.000239,15.638072,134.256409,276.32959
1938,-0.002524,0.034884,-0.000445,15.820993,134.105164,276.302856
1939,-0.003214,0.035324,-0.001171,16.010143,134.043533,276.188202
1940,-0.004263,0.035252,-0.001459,16.225317,133.896225,276.073364
1941,-0.005349,0.034282,-0.001847,16.41312,133.768387,275.996643
1942,-0.006182,0.034288,-0.001927,16.638676,133.670029,275.900696
1943,-0.00715,0.034228,-0.002634,16.770514,133.496826,275.809937
1944,-0.007975,0.033999,-0.002704,16.974716,133.43306,275.659302
1945,-0.00903,0.034376,-0.003314,17.05895,133.295792,275.590881
1946,-0.010093,0.033677,-0.003147,17.275545,133.158051,275.466949
1947,-0.010975,0.033269,-0.003422,17.44767,133.008591,275.396423
1948,-0.012155,0.033264,-0.003689,17.637632,132.903061,275.270386
1949,-0.012854,0.033292,-0.004328,17.757164,132.820526,275.127747
1950,-0.013878,0.032559,-0.004113,17.968351,132.754883,275.025909
1951,-0.014464,0.033268,-0.004295,18.170986,132.705521,274.929688
1952,-0.015313,0.031844,-0.004298,18.350224,132.667755,274.828278
1953,-0.016094,0.032602,-0.004214,18.487894,132.617844,274.74707
1954,-0.016936,0.03224,-0.004574,18.6234,132.536606,274.692413
1955,-0.017481,0.032506,-0.004803,18.799746,132.446579,274.659088
1956,-0.018021,0.031062,-0.004459,18.999172,132.370514,274.611359
1957,-0.018392,0.032264,-0.004706,19.086023,132.351746,274.502808
1958,-0.018913,0.03174,-0.004683,19.216206,132.262466,274.388794
1959,-0.019584,0.031286,-0.004329,19.378487,132.231079,274.306458
1960,-0.019979,0.031468,-0.004397,19.414001,132.124557,274.147675
1961,-0.020076,0.031432,-0.004417,19.548166,132.119888,274.01358
1962,-0.020435,0.031598,-0.004205,19.595901,132.107101,273.901489
1963,-0.020446,0.031479,-0.004034,19.882402,132.049881,273.871735
1964,-0.020557,0.031783,-0.004099,19.989521,132.043625,273.778046
1965,-0.020721,0.030727,-0.003836,20.155663,131.958847,273.785431
1966,-0.020671,0.030398,-0.003641,20.1852,131.953247,273.678589
1967,-0.020437,0.030975,-0.003337,20.339357,131.970978,273.644714
1968,-0.020667,0.030572,-0.003244,20.344328,132.006866,273.562653
1969,-0.020957,0.030557,-0.003036,20.412317,132.02121,273.567535
1970,-0.020998,0.03054,-0.002726,20.59321,131.995636,273.582184
1971,-0.021068,0.030186,-0.002995,20.708178,131.984924,273.538574
1972,-0.020957,0.030197,-0.002403,20.755985,132.050232,273.48938
1973,-0.020973,0.030737,-0.002744,20.860394,132.04248,273.505219
1974,-0.021297,0.029905,-0.00237,20.988535,132.023071,273.529297
1975,-0.020985,0.029815,-0.002315,21.091623,132.023422,273.531738
1976,-0.020666,0.02891,-0.002108,21.223959,132.048721,273.497284
1977,-0.020763,0.029081,-0.002069,21.301699,132.057388,273.527496
1978,-0.020736,0.028141,-0.002408,21.420845,132.039612,273.602753
1979,-0.020651,0.029115,-0.002646,21.484734,132.055359,273.657135
1980,-0.020442,0.027938,-0.002546,21.621143,132.001373,273.730316
1981,-0.020302,0.027415,-0.002279,21.728027,132.00528,273.787445
1982,-0.020127,0.02736,-0.002366,21.772951,132.060516,273.816925
1983,-0.020179,0.027172,-0.002205,21.888721,132.057053,273.818817
1984,-0.019857,0.02722,-0.002901,22.01618,132.023773,273.845276
1985,-0.019862,0.026986,-0.002558,22.11891,132.054581,273.828461
1986,-0.019692,0.026608,-0.002813,22.176998,132.014267,273.814423
1987,-0.019399,0.026617,-0.002998,22.308548,131.952713,273.825256
1988,-0.019,0.025245,-0.002983,22.467518,131.992294,273.818695
1989,-0.018592,0.0259,-0.003569,22.442251,132.014267,273.798798
1990,-0.018195,0.02591,-0.003538,22.539892,131.931641,273.834625
1991,-0.017895,0.025268,-0.003379,22.673414,131.873764,273.838623
1992,-0.017058,0.025505,-0.003883,22.775398,131.872971,273.848877
1993,-0.016887,0.02526,-0.004078,22.811083,131.874664,273.839478
1994,-0.016201,0.024863,-0.004196,22.955378,131.804672,273.862823
1995,-0.015707,0.024607,-0.004435,23.017515,131.818512,273.827881
1996,-0.015254,0.023802,-0.004734,23.109892,131.72023,273.797119
1997,-0.014562,0.023772,-0.004846,23.248159,131.677582,273.756378
1998,-0.013889,0.02336,-0.005177,23.250984,131.629715,273.692719
1999,-0.013398,0.022677,-0.005711,23.352316,131.67392,273.606781
2000,-0.012788,0.023159,-0.005682,23.34569,131.571228,273.599365
2001,-0.01204,0.02258,-0.005808,23.518112,131.551392,273.530243
2002,-0.011417,0.022892,-0.006213,23.508835,131.462585,273.497253
2003,-0.010358,0.022415,-0.006719,23.647825,131.450226,273.360565
2004,-0.009645,0.023467,-0.006547,23.623627,131.366104,273.347351
2005,-0.008658,0.022304,-0.006602,23.750589,131.330582,273.256165
2006,-0.008228,0.022327,-0.00667,23.740862,131.2388,273.25592
2007,-0.007302,0.021652,-0.006536,23.856043,131.165131,273.253479
2008,-0.006727,0.021535,-0.006678,23.936317,131.122086,273.232483
2009,-0.00583,0.021312,-0.006658,23.948429,131.10495,273.192078
2010,-0.004978,0.021287,-0.006735,23.925943,131.078827,273.221069
2011,-0.004283,0.021575,-0.006655,23.949532,130.949921,273.258575
2012,-0.003772,0.02171,-0.006792,23.995117,130.921524,273.254669
2013,-0.003136,0.021325,-0.006649,23.975754,130.889053,273.222351
2014,-0.00243,0.021222,-0.006543,24.051065,130.779877,273.211182
2015,-0.001896,0.021654,-0.006539,24.088284,130.734299,273.213501
2016,-0.001327,0.020535,-0.006112,24.143141,130.615952,273.222961
2017,-0.000617,0.020731,-0.006363,24.137136,130.548981,273.224731
2018,-0.000085,0.021055,-0.006058,24.155369,130.487915,273.184784
2019,0.000496,0.020828,-0.006037,24.22238,130.349152,273.257965
2020,0.001147,0.020344,-0.006055,24.219439,130.271408,273.265991
2021,0.001889,0.020767,-0.005834,24.254309,130.171188,273.259918
2022,0.002317,0.0212,-0.005648,24.231941,130.099487,273.269073
2023,0.002716,0.020676,-0.005792,24.276207,129.963089,273.302551
2024,0.003049,0.021599,-0.005727,24.242674,129.851883,273.315277
2025,0.003373,0.020476,-0.004665,24.352945,129.756134,273.301575
2026,0.003758,0.021371,-0.005337,24.348463,129.642776,273.321228
2027,0.004285,0.021453,-0.005093,24.37525,129.581161,273.291687
2028,0.004452,0.021102,-0.004769,24.44874,129.459686,273.31488
2029,0.005126,0.021201,-0.005015,24.419628,129.364288,273.279449
2030,0.005589,0.021562,-0.004529,24.465185,129.251801,273.28891
2031,0.005908,0.021373,-0.004392,24.537233,129.068115,273.292175
2032,0.006239,0.021561,-0.004485,24.449987,128.997498,273.260132
2033,0.007025,0.021596,-0.004553,24.504333,128.861237,273.241699
2034,0.007024,0.021404,-0.004244,24.517105,128.780899,273.216492
2035,0.007705,0.02191,-0.003867,24.550858,128.682953,273.224335
2036,0.007824,0.021646,-0.00385,24.515785,128.56546,273.239075
2037,0.008244,0.022049,-0.003532,24.492289,128.489319,273.239868
2038,0.008668,0.021196,-0.003558,24.556047,128.367142,273.287201
2039,0.009054,0.021824,-0.003212,24.550524,128.312378,273.233459
2040,0.009466,0.021958,-0.003291,24.55616,128.208359,273.244873
2041,0.009854,0.021935,-0.003182,24.516951,128.128967,273.196411
2042,0.010185,0.021695,-0.00305,24.551788,127.989304,273.227234
2043,0.010389,0.021461,-0.002708,24.550716,127.927185,273.199921
2044,0.010737,0.021078,-0.00244,24.504408,127.787766,273.192719
2045,0.011089,0.021866,-0.002621,24.476118,127.66127,273.198517
2046,0.011552,0.021193,-0.002651,24.473421,127.59082,273.140137
2047,0.012007,0.020695,-0.002536,24.452875,127.538101,273.095367
2048,0.01228,0.021281,-0.002247,24.364435,127.429474,273.144836
2049,0.012403,0.020301,-0.002088,24.351446,127.280357,273.141876
2050,0.012888,0.020659,-0.001962,24.355221,127.244759,273.091003
2051,0.013183,0.020511,-0.001888,24.278688,127.148941,273.166809
2052,0.013655,0.019545,-0.00174,24.257738,127.124832,273.126038
2053,0.013881,0.019515,-0.00139,24.259964,127.074554,273.177979
2054,0.014064,0.019882,-0.002099,24.132833,126.995491,273.199402
2055,0.014429,0.020497,-0.001971,24.055609,126.957146,273.16861
2056,0.014851,0.020014,-0.001925,24.03124,126.842499,273.218384
2057,0.014941,0.019888,-0.00175,24.015081,126.809982,273.203491
2058,0.015517,0.019781,-0.001438,23.952692,126.780334,273.210754
2059,0.015838,0.019128,-0.001528,23.91102,126.723885,273.220184
2060,0.016011,0.019591,-0.00153,23.899899,126.595604,273.238922
2061,0.01616,0.017986,-0.000984,23.905144,126.527802,273.250061
2062,0.016278,0.018297,-0.001055,23.850245,126.535637,273.192261
2063,0.01669,0.017496,-0.000954,23.790092,126.474991,273.229095
2064,0.017036,0.018286,-0.00077,23.790836,126.427696,273.259705
2065,0.017101,0.017667,-0.000806,23.719736,126.363068,273.263916
2066,0.017311,0.017755,-0.000749,23.744135,126.264694,273.319244
2067,0.017801,0.017172,-0.00064,23.675213,126.314896,273.273834
2068,0.017893,0.017303,-0.000631,23.694077,126.232536,273.304047
2069,0.018032,0.017431,-0.000976,23.633749,126.178253,273.314667
